symbol,days_to_expiry,strike,spot,predicted_spot,T_years,sigma_annual,dividend_yield,market_call,market_put,mc_call_price,mc_put_price,mc_call_std,mc_put_std,mc_call_return_pct,mc_put_return_pct
رابين,60,18134.00189611104,20148.89099567893,19745.86368055932,0.238095238095238,0.2244998024610394,0.0,2273.173575125505,172.13736054212222,1851.2551833579769,254.6915754806445,1825.8075207839818,620.9193646504974,-0.18560764403758015,0.4795833669026264
رابين,60,20148.89099567893,20148.89099567893,19745.86368055932,0.238095238095238,0.2244998024610394,0.0,926.7045039461792,830.9854872622964,671.9323941679665,1075.1922821304445,1172.4076869394169,1311.8621817782428,-0.27492270588231565,0.2938761249281186
رابين,60,22163.780095246828,20148.89099567893,19745.86368055932,0.238095238095238,0.2244998024610394,0.0,264.5998324262864,2174.1980136419133,161.83121938011143,2620.3680478650213,590.3382334966294,1833.8554711252898,-0.3883925855274485,0.20521131535565432
رابين,90,18134.00189611104,20148.89099567893,19547.3832536411,0.3571428571428571,0.2244998024610394,0.0,2430.4217217354835,286.46553981504985,1862.2411204160262,434.0213856126147,2064.751709617065,890.3153076662816,-0.23377860567907466,0.5150910852761943
رابين,90,20148.89099567893,20148.89099567893,19547.3832536411,0.3571428571428571,0.2244998024610394,0.0,1147.025223638655,1003.6173543580516,778.6794311345817,1386.4848344798402,1460.3023773886537,1609.8721699044552,-0.32113137960086613,0.3814875046343573
رابين,90,22163.780095246828,20148.89099567893,19547.3832536411,0.3571428571428571,0.2244998024610394,0.0,433.2100289660903,2290.3504723253227,274.8301833122576,2816.667484144705,859.753820654359,2159.0988060464747,-0.3655959813114806,0.22979758695403021
كگهر,30,6067.971580533103,6742.1906450367815,6752.8897539564505,0.119047619047619,0.1598075559154558,0.0,692.0287236706936,3.3792936084764165,688.0451218862313,3.7305334087486264,364.30607872359695,29.699867642385794,-0.005756411039316778,0.10393882301057865
كگهر,30,6742.1906450367815,6742.1906450367815,6752.8897539564505,0.119047619047619,0.1598075559154558,0.0,156.2692166882548,140.2354771787668,150.6089384420525,142.17135987944297,229.80995742481224,204.71153780275193,-0.036221326030539465,0.013804514660782813
كگهر,30,7416.40970954046,6742.1906450367815,6752.8897539564505,0.119047619047619,0.1598075559154558,0.0,7.377759754275303,663.9597107975178,7.710332093372465,673.652825419263,49.976157915038094,359.1038626545622,0.04507768620473729,0.014598950002707611
كگهر,60,6067.971580533103,6742.1906450367815,6763.605841175562,0.238095238095238,0.1598075559154558,0.0,720.7955569261367,17.750078448661043,715.0979789343771,19.716255848254306,502.5318084253733,80.43669954085433,-0.007904568690818667,0.11077006815942156
كگهر,60,6742.1906450367815,6742.1906450367815,6763.605841175562,0.238095238095238,0.1598075559154558,0.0,225.59441790344363,193.56506904366915,216.2524768944791,202.19150073747562,327.2422788474066,285.52307667955694,-0.041410337612887975,0.04456605593367833
كگهر,60,7416.40970954046,6742.1906450367815,6763.605841175562,0.238095238095238,0.1598075559154558,0.0,33.382210349888055,672.3689911078154,33.71626929059166,683.3581079323945,129.29934977696317,470.45900781368215,0.010007094713089498,0.016343878093594305
كگهر,90,6067.971580533103,6742.1906450367815,6774.338933636796,0.3571428571428571,0.1598075559154558,0.0,753.0978735454328,35.6905821856908,738.3617898602423,36.72683220622831,583.6968285058874,125.98796314113191,-0.019567288931272582,0.02903427058561588
كگهر,90,6742.1906450367815,6742.1906450367815,6774.338933636796,0.3571428571428571,0.1598075559154558,0.0,280.57628100563034,232.58936227666985,274.8229489285241,235.11778828225042,404.75818346236804,340.0900147136721,-0.020505411421397984,0.010870772338130217
كگهر,90,7416.40970954046,6742.1906450367815,6774.338933636796,0.3571428571428571,0.1598075559154558,0.0,64.71265559162657,686.1461094934493,61.39206176073082,700.8096529241456,197.7061804401289,533.7820168219929,-0.051312896998858715,0.02137087600995312
اهرم,30,21770.58745993682,24189.541622152025,23683.94780721345,0.119047619047619,0.1369280564743769,0.0,2474.923752514267,4.196517320459179,1923.9869333588408,16.84050370254397,1087.3680583052967,113.85135415215038,-0.2226075928988646,3.012971332309739
اهرم,30,24189.541622152025,24189.541622152025,23683.94780721345,0.119047619047619,0.1369280564743769,0.0,484.6783040242226,427.1526673813332,238.80725222985828,759.760889279807,501.03511512574227,809.0152761008111,-0.5072871010584301,0.7786635722949695
اهرم,30,26608.495784367227,24189.541622152025,23683.94780721345,0.119047619047619,0.1369280564743769,0.0,11.097894905257704,2366.773856813281,3.1041679054174915,2930.2299140082227,49.74337925729121,1099.2324805070546,-0.7202921876700354,0.23806924162733556
اهرم,60,21770.58745993682,24189.541622152025,23188.92158010673,0.238095238095238,0.1369280564743769,0.0,2554.0677605289893,31.69057494528556,1510.8484004342279,136.34422560957262,1326.0698248316357,387.22134617452656,-0.408454065399852,3.3023588510140245
اهرم,60,24189.541622152025,24189.541622152025,23188.92158010673,0.238095238095238,0.1369280564743769,0.0,702.2091806511417,587.2947102416911,258.5130020123347,1242.538616719679,611.4097466654656,1174.179853248443,-0.6318575587795338,1.1156986348614202
اهرم,60,26608.495784367227,24189.541622152025,23188.92158010673,0.238095238095238,0.1369280564743769,0.0,68.35446920095274,2360.902713965763,13.422492273849084,3453.9961637394886,126.75287414354435,1509.8463503100945,-0.8036340208510901,0.46299809107237
اهرم,90,21770.58745993682,24189.541622152025,22704.24206409387,0.3571428571428571,0.1369280564743769,0.0,2646.3652679124207,72.46096172720877,1278.7711239273826,354.7746766575567,1426.4132864368953,707.1460014727833,-0.5167820786371874,3.8960801540719876
اهرم,90,24189.541622152025,24189.541622152025,22704.24206409387,0.3571428571428571,0.1369280564743769,0.0,875.7269656954013,703.5601390620541,239.09051361444625,1716.4949225008638,650.8809565301015,1467.0527574517398,-0.7269805282008323,1.4397273625950386
اهرم,90,26608.495784367227,24189.541622152025,22704.24206409387,0.3571428571428571,0.1369280564743769,0.0,148.31493086361843,2377.8855837821397,17.77883923337479,3945.0144423923853,168.31086462304586,1784.2649904784703,-0.880127785315673,0.6590430041287575
خودران,30,8909.773538343961,9899.748375937734,9763.719056190368,0.119047619047619,0.1818446636324888,0.0,1021.4798066752264,10.31645699043372,868.5908500125189,18.201142195759346,580.6811458576574,84.13663421302213,-0.1496739883290886,0.7642822737144123
خودران,30,9899.748375937734,9899.748375937734,9763.719056190368,0.119047619047619,0.1818446636324888,0.0,259.4107433402705,235.86795212802463,181.4014331356511,322.8835005860121,322.40542272731585,391.15317029783995,-0.3007173457819909,0.36891636898071284
خودران,30,10889.723213531508,9899.748375937734,9763.719056190368,0.119047619047619,0.1818446636324888,0.0,19.89784984567052,983.9756171059744,9.089568215534792,1141.5016640585334,64.49162334896198,590.384052669601,-0.5431884205562769,0.16009141305337185
خودران,60,8909.773538343961,9899.748375937734,9629.5588724178,0.238095238095238,0.1818446636324888,0.0,1075.1180004754997,42.81652752749199,811.7399675214922,85.29446347393478,740.3775196043719,227.77204905825334,-0.24497593086295785,0.9920920354685047
خودران,60,9899.748375937734,9899.748375937734,9629.5588724178,0.238095238095238,0.1818446636324888,0.0,373.5077345296904,326.47813969165054,222.40138509587476,493.32787428871217,434.7131057423654,562.1223124062909,-0.4045601615829567,0.5110594380213221
خودران,60,10889.723213531508,9899.748375937734,9629.5588724178,0.238095238095238,0.1818446636324888,0.0,73.58889638278924,1011.8311796547204,37.95204344876891,1287.6820080550049,177.80778918040062,788.1821495414052,-0.4842694303858996,0.2726253489187954
خودران,90,8909.773538343961,9899.748375937734,9497.242141412187,0.3571428571428571,0.1818446636324888,0.0,1132.5090929477055,79.11976573360653,758.4669900303111,171.82976316132974,814.393459925643,359.57676871562705,-0.3302773507485349,1.1717678454695444
خودران,90,9899.748375937734,9899.748375937734,9497.242141412187,0.3571428571428571,0.1818446636324888,0.0,463.610739472575,393.150195449989,251.87736651943226,660.8896149585341,505.4901615180364,700.420323444139,-0.45670506510272046,0.6810105211879596
خودران,90,10889.723213531508,9899.748375937734,9497.242141412187,0.3571428571428571,0.1818446636324888,0.0,132.36298765933134,1044.8312268282616,47.94547025076625,1442.2643651505148,213.69232246771423,916.1990455507702,-0.6377728313736337,0.3803802261239069
ولغدر,30,2612.196020126083,2902.4400223623147,2936.1786715138223,0.119047619047619,0.146020473263386,0.0,297.26127336598665,0.8051551070122329,326.5582199586983,0.5585368730377438,147.73842805092607,6.392163182571625,0.09855621709808597,-0.3062990370757745
ولغدر,30,2902.4400223623147,2902.4400223623147,2936.1786715138223,0.119047619047619,0.146020473263386,0.0,61.77812818905977,54.87577705267836,78.76856556702472,41.51492376035868,100.99081390823437,70.92820955691245,0.27502350550293575,-0.24347451662495537
ولغدر,30,3192.6840245985463,2902.4400223623147,2936.1786715138223,0.119047619047619,0.146020473263386,0.0,1.9530720773359889,284.6044880635486,3.2353694274957094,254.77717671799252,19.622303983441515,143.3808831505834,0.6565540335351001,-0.10480267387384289
ولغدر,60,2612.196020126083,2902.4400223623147,2970.3095067011463,0.238095238095238,0.146020473263386,0.0,307.8170093618746,5.163548238519184,355.5562416809048,2.77280664050609,203.65457897673198,19.242062772182166,0.15508965023731736,-0.46300363385366905
ولغدر,60,2902.4400223623147,2902.4400223623147,2970.3095067011463,0.238095238095238,0.146020473263386,0.0,89.36601265970467,75.57772500734518,121.95185071998151,52.39436359999027,148.83279438423537,93.4166289730824,0.3646334561704113,-0.3067486009284056
ولغدر,60,3192.6840245985463,2902.4400223623147,2970.3095067011463,0.238095238095238,0.146020473263386,0.0,10.473447274619788,285.55033309325563,17.75169804222369,235.9306575016709,56.128374219887725,180.2761836760031,0.6949240853335102,-0.17376857891942932
ولغدر,90,2612.196020126083,2902.4400223623147,3004.8370867875083,0.3571428571428571,0.146020473263386,0.0,319.981220637369,11.145154675651042,390.6871909265311,5.755662921552528,248.5903902615075,30.807108218572377,0.22096912483902412,-0.4835726296264873
ولغدر,90,2902.4400223623147,2902.4400223623147,3004.8370867875083,0.3571428571428571,0.146020473263386,0.0,111.31760788700352,90.6597593031297,156.9445156260774,62.11469420170233,190.04659402740143,110.78657168134889,0.4098804187868366,-0.3148592641414829
ولغدر,90,3192.6840245985463,2902.4400223623147,3004.8370867875083,0.3571428571428571,0.146020473263386,0.0,21.60862709206691,289.1289958860375,38.53537819559478,223.50053467775172,99.5164991241505,199.71869092570623,0.7833330193264394,-0.2269867849371765
بپيوند,30,10565.805020081723,11739.78335564636,11713.961314980254,0.119047619047619,0.1546864210748457,0.0,1203.8978281806685,4.792738669265816,1152.9310184788912,5.504801225769691,621.844801510659,42.41214238963536,-0.04233482984083321,0.14857112094804742
بپيوند,30,11739.78335564636,11739.78335564636,11713.961314980254,0.119047619047619,0.1546864210748457,0.0,263.8477676184639,235.92915212205665,244.26132878864368,258.83135241826824,370.82747400618496,360.0256688588591,-0.07423386222521729,0.09707236299634249
بپيوند,30,12913.761691210995,11739.78335564636,11713.961314980254,0.119047619047619,0.1546864210748457,0.0,10.847694976343178,1154.1155534949355,7.696066088124315,1205.5083737689308,61.21388238581358,601.9398941746376,-0.29053443105581267,0.044530047375555826
بپيوند,60,10565.805020081723,11739.78335564636,11688.1960707442,0.238095238095238,0.1546864210748457,0.0,1251.1278676018685,26.955778583868323,1165.4470230672623,36.37429304486453,831.9822494393794,143.52476718202797,-0.06848288392683408,0.3494061368582658
بپيوند,60,11739.78335564636,11739.78335564636,11688.1960707442,0.238095238095238,0.1546864210748457,0.0,381.1698865717453,325.39904940134056,331.8179690579811,362.37428027127737,519.1754550021031,491.5857974973472,-0.12947485951116702,0.11363042067259488
بپيوند,60,12913.761691210995,11739.78335564636,11688.1960707442,0.238095238095238,0.1546864210748457,0.0,52.02833111847326,1164.6587457956666,39.84674567870965,1261.7388752070256,178.63981091029868,807.9912208407724,-0.2341336955826053,0.0833549997042577
بپيوند,90,10565.805020081723,11739.78335564636,11662.487498012571,0.3571428571428571,0.1546864210748457,0.0,1304.7157805039203,55.53630431625197,1169.3592197561072,73.00870951166681,964.207846213407,231.123908817187,-0.10374409719757842,0.314612313702368
بپيوند,90,11739.78335564636,11739.78335564636,11662.487498012571,0.3571428571428571,0.1546864210748457,0.0,474.32546992419066,390.76864700971055,378.09257995124506,469.72964911114303,613.3227567198006,625.9583408073302,-0.20288366548885953,0.2020658584194712
بپيوند,90,12913.761691210995,11739.78335564636,11662.487498012571,0.3571428571428571,0.1546864210748457,0.0,103.0455823888242,1185.111412747534,72.87898731047943,1331.6036174036194,268.6438907465618,925.5390749551004,-0.2927500080936656,0.12361049187473563
اوان,30,8578.728783189217,9531.92087021024,9305.32607546152,0.119047619047619,0.1393062059448746,0.0,975.4764748892668,1.8831399840052117,731.5836209942253,8.355178583535002,427.6475681328157,49.85265562927523,-0.25002433187609935,3.4368335091927396
اوان,30,9531.92087021024,9531.92087021024,9305.32607546152,0.119047619047619,0.1393062059448746,0.0,194.0998975623588,171.4318443576476,87.48016976147632,318.69126202404095,190.62881515410137,330.16499035379206,-0.5493033697590107,0.8589968696782797
